"country","indicator","Unit","Date","Value"
"Argentina","Healthy life expectancy","score","2017","0.743585169315338"
"Argentina","Dystopia (1.88) + residual","score","2017","2.41820073127747"
"Argentina","Whisker-high","score","2017","6.48501414045692"
"Argentina","Whisker-low","score","2017","6.29098588243127"
"Argentina","Freedom to make life choices","score","2017","0.569710254669189"
"Argentina","Generosity","score","2017","0.0619422122836113"
"Argentina","Perceptions of corruption","score","2017","0.0535070784389973"
"Argentina","Life Ladder","score","2017","6.03933000564575"
"Argentina","Log GDP per capita","score","2017","9.84870910644531"
"Argentina","Social support","score","2017","0.906699120998383"
"Argentina","Healthy life expectancy at birth","years","2017","68.5999984741211"
"Argentina","Freedom to make life choices","score","2017","0.831966161727905"
"Argentina","Generosity","score","2017","-0.182599917054176"
"Argentina","Perceptions of corruption","score","2017","0.8410524725914"
"Argentina","Positive affect","score","2017","0.809422612190247"
"Argentina","Negative affect","score","2017","0.291717261075974"
"Argentina","Confidence in national government","score","2017","0.305430293083191"
"Argentina","Democratic Quality","score","2017","0.351303786039352"
"Argentina","Delivery Quality","score","2017","-0.158055663108826"
"Argentina","Standard deviation of ladder by country-year","score","2017","2.40932893753052"
"Argentina","Standard deviation/Mean of ladder by country-year","score","2017","0.3989397585392"
"Argentina","GINI index (World Bank estimate), average 2000-16","score","2017","0.4609375"
"Argentina","gini of household income reported in Gallup, by wp5-year","score","2017","0.394175797700882"
"Argentina","Most people can be trusted, WVS round 1981-1984","score","2017","0.270073294639587"
"Argentina","Most people can be trusted, WVS round 1989-1993","score","2017","0.223552897572517"
"Argentina","Most people can be trusted, WVS round 1994-1998","score","2017","0.170843616127968"
"Argentina","Most people can be trusted, WVS round 1999-2004","score","2017","0.150153532624245"
"Argentina","Most people can be trusted, WVS round 2005-2009","score","2017","0.174057528376579"
"Argentina","Most people can be trusted, WVS round 2010-2014","score","2017","0.193530723452568"
"Armenia","GDP per capita","score","2017","0.816387414932251"
"Armenia","Social support","score","2017","0.990200042724609"
"Armenia","Happiness Score","Scale, 0=Low ; 10=High","2017","4.3206000328064"
"Armenia","Healthy life expectancy","score","2017","0.666189014911652"
"Armenia","Dystopia (1.88) + residual","score","2017","1.48299384117126"
"Armenia","Whisker-high","score","2017","4.41193547606468"
"Armenia","Whisker-low","score","2017","4.22926458954811"
"Armenia","Freedom to make life choices","score","2017","0.260099738836288"
"Armenia","Generosity","score","2017","0.0770520865917206"
"Armenia","Perceptions of corruption","score","2017","0.0276431497186422"
"Armenia","Life Ladder","score","2017","4.28773641586304"
"Armenia","Log GDP per capita","score","2017","9.08109474182129"
"Armenia","Social support","score","2017","0.697924911975861"
"Armenia","Healthy life expectancy at birth","years","2017","66.5999984741211"
"Armenia","Freedom to make life choices","score","2017","0.613697052001953"
"Armenia","Generosity","score","2017","-0.133957877755165"
"Armenia","Perceptions of corruption","score","2017","0.864683330059052"
"Armenia","Positive affect","score","2017","0.625013828277588"
"Armenia","Negative affect","score","2017","0.437148749828339"
"Armenia","Confidence in national government","score","2017","0.246900990605354"
"Armenia","Democratic Quality","score","2017","-0.633139133453369"
"Armenia","Delivery Quality","score","2017","-0.132938727736473"
"Armenia","Standard deviation of ladder by country-year","score","2017","2.32537889480591"
"Armenia","Standard deviation/Mean of ladder by country-year","score","2017","0.542332530021667"
"Armenia","GINI index (World Bank estimate), average 2000-16","score","2017","0.31925"
"Armenia","gini of household income reported in Gallup, by wp5-year","score","2017","0.47887659072876"
"Armenia","Most people can be trusted, WVS round 1994-1998","score","2017","0.234999999403954"
"Armenia","Most people can be trusted, WVS round 2010-2014","score","2017","0.109135806560516"
"Australia","GDP per capita","score","2017","1.33995127677917"
"Australia","Social support","score","2017","1.57253634929657"
"Australia","Happiness Score","Scale, 0=Low ; 10=High","2017","7.27209997177124"
"Australia","Healthy life expectancy","score","2017","0.910444676876068"
"Australia","Dystopia (1.88) + residual","score","2017","2.13923645019531"
"Australia","Whisker-high","score","2017","7.35846335321665"
"Australia","Whisker-low","score","2017","7.18573659032583"
"Australia","Freedom to make life choices","score","2017","0.646525800228119"
"Australia","Generosity","score","2017","0.361004859209061"
"Australia","Perceptions of corruption","score","2017","0.302351891994476"
"Australia","Life Ladder","score","2017","7.25703763961792"
"Australia","Log GDP per capita","score","2017","10.7065811157227"
"Australia","Social support","score","2017","0.949957847595215"
"Australia","Healthy life expectancy at birth","years","2017","73.3000030517578"
"Australia","Freedom to make life choices","score","2017","0.910550177097321"
"Australia","Generosity","score","2017","0.308772951364517"
"Australia","Perceptions of corruption","score","2017","0.411346524953842"
"Australia","Positive affect","score","2017","0.780078887939453"
"Australia","Negative affect","score","2017","0.225360974669456"
"Australia","Confidence in national government","score","2017","0.45340695977211"
"Australia","Democratic Quality","score","2017","1.14008355140686"
"Australia","Delivery Quality","score","2017","1.73567199707031"
"Australia","Standard deviation of ladder by country-year","score","2017","1.74569892883301"
"Australia","Standard deviation/Mean of ladder by country-year","score","2017","0.240552559494972"
"Australia","GINI index (World Bank estimate), average 2000-16","score","2017","0.34275"
"Australia","gini of household income reported in Gallup, by wp5-year","score","2017","0.428340911865234"
"Australia","Most people can be trusted, WVS round 1981-1984","score","2017","0.478149384260178"
"Australia","Most people can be trusted, WVS round 1994-1998","score","2017","0.39449205994606"
"Australia","Most people can be trusted, WVS round 2005-2009","score","2017","0.461379021406174"
"Australia","Most people can be trusted, WVS round 2010-2014","score","2017","0.518140077590942"
"Austria","GDP per capita","score","2017","1.34135162830353"
"Austria","Social support","score","2017","1.50410151481628"
"Austria","Happiness Score","Scale, 0=Low ; 10=High","2017","7.13940000534058"
"Austria","Healthy life expectancy","score","2017","0.891358375549316"
"Austria","Dystopia (1.88) + residual","score","2017","2.31947803497314"
"Austria","Whisker-high","score","2017","7.20944800168276"
"Austria","Whisker-low","score","2017","7.06935200899839"
"Austria","Freedom to make life choices","score","2017","0.617242217063904"
"Austria","Generosity","score","2017","0.242010593414307"
"Austria","Perceptions of corruption","score","2017","0.223820000886917"
"Austria","Life Ladder","score","2017","7.29372787475586"
"Austria","Log GDP per capita","score","2017","10.7240753173828"
"Austria","Social support","score","2017","0.906217813491821"
"Austria","Healthy life expectancy at birth","years","2017","72.6999969482422"
"Austria","Freedom to make life choices","score","2017","0.890030562877655"
"Austria","Generosity","score","2017","0.131114438176155"
"Austria","Perceptions of corruption","score","2017","0.51830381155014"
"Austria","Positive affect","score","2017","0.747568726539612"
"Austria","Negative affect","score","2017","0.180268719792366"
"Austria","Confidence in national government","score","2017","0.435907930135727"
"Austria","Democratic Quality","score","2017","1.1894805431366"
"Austria","Delivery Quality","score","2017","1.55931270122528"
"Austria","Standard deviation of ladder by country-year","score","2017","1.56106197834015"
"Austria","Standard deviation/Mean of ladder by country-year","score","2017","0.214028000831604"
"Austria","GINI index (World Bank estimate), average 2000-16","score","2017","0.302692307692308"
"Austria","gini of household income reported in Gallup, by wp5-year","score","2017","0.32294163107872"
"Azerbaijan","GDP per capita","score","2017","1.02401828765869"
"Azerbaijan","Social support","score","2017","1.16089129447937"
"Azerbaijan","Happiness Score","Scale, 0=Low ; 10=High","2017","5.20060014724731"
"Azerbaijan","Healthy life expectancy","score","2017","0.602876424789429"
"Azerbaijan","Dystopia (1.88) + residual","score","2017","1.77556562423706"
"Azerbaijan","Whisker-high","score","2017","5.26987567409873"
"Azerbaijan","Whisker-low","score","2017","5.1313246203959"
"Azerbaijan","Freedom to make life choices","score","2017","0.429843485355377"
"Azerbaijan","Generosity","score","2017","0.030907966196537"
"Azerbaijan","Perceptions of corruption","score","2017","0.176491767168045"
"Azerbaijan","Life Ladder","score","2017","5.15227937698364"
"Azerbaijan","Log GDP per capita","score","2017","9.67076206207275"
"Azerbaijan","Social support","score","2017","0.787039399147034"
"Azerbaijan","Healthy life expectancy at birth","years","2017","65.1999969482422"
"Azerbaijan","Freedom to make life choices","score","2017","0.731030464172363"
"Azerbaijan","Generosity","score","2017","-0.245215877890587"
"Azerbaijan","Perceptions of corruption","score","2017","0.652539014816284"
"Azerbaijan","Positive affect","score","2017","0.592359244823456"
"Azerbaijan","Negative affect","score","2017","0.198318660259247"
"Azerbaijan","Confidence in national government","score","2017","0.766583442687988"
"Azerbaijan","Democratic Quality","score","2017","-1.16263282299042"
"Azerbaijan","Delivery Quality","score","2017","-0.461928248405457"
"Azerbaijan","Standard deviation of ladder by country-year","score","2017","1.67375683784485"
"Azerbaijan","Standard deviation/Mean of ladder by country-year","score","2017","0.324857532978058"
"Azerbaijan","GINI index (World Bank estimate), average 2000-16","score","2017","0.211"
"Azerbaijan","gini of household income reported in Gallup, by wp5-year","score","2017","0.313743263483047"
"Azerbaijan","Most people can be trusted, WVS round 1994-1998","score","2017","0.194305688142776"
"Azerbaijan","Most people can be trusted, WVS round 2010-2014","score","2017","0.147932931780815"
"Bahrain","GDP per capita","score","2017","1.33776962757111"
"Bahrain","Social support","score","2017","1.36563968658447"
"Bahrain","Happiness Score","Scale, 0=Low ; 10=High","2017","6.10510015487671"
"Bahrain","Healthy life expectancy","score","2017","0.698415517807007"
"Bahrain","Dystopia (1.88) + residual","score","2017","1.74286127090454"
"Bahrain","Whisker-high","score","2017","6.1914037437737"
"Bahrain","Whisker-low","score","2017","6.01879656597972"
"Bahrain","Freedom to make life choices","score","2017","0.594379961490631"
"Bahrain","Generosity","score","2017","0.24293951690197"
"Bahrain","Perceptions of corruption","score","2017","0.123062886297703"
"Bahrain","Life Ladder","score","2017","6.22732067108154"
"Bahrain","Log GDP per capita","score","2017","10.6756935119629"
"Bahrain","Social support","score","2017","0.87574714422226"
"Bahrain","Healthy life expectancy at birth","years","2017","68.5"
"Bahrain","Freedom to make life choices","score","2017","0.905858516693115"
"Bahrain","Generosity","score","2017","0.128193482756615"
"Bahrain","Positive affect","score","2017","0.813570559024811"
"Bahrain","Negative affect","score","2017","0.289759516716003"
"Bahrain","Democratic Quality","score","2017","-1.16743397712708"
"Bahrain","Delivery Quality","score","2017","0.226644456386566"
"Bahrain","Standard deviation of ladder by country-year","score","2017","2.21552562713623"
"Bahrain","Standard deviation/Mean of ladder by country-year","score","2017","0.355775088071823"
"Bahrain","gini of household income reported in Gallup, by wp5-year","score","2017","0.446609318256378"
"Bahrain","Most people can be trusted, WVS round 2010-2014","score","2017","0.33500000834465"
"Bangladesh","GDP per capita","score","2017","0.532337546348572"
"Bangladesh","Social support","score","2017","0.849565088748932"
"Bangladesh","Happiness Score","Scale, 0=Low ; 10=High","2017","4.50040006637573"
"Bangladesh","Healthy life expectancy","score","2017","0.578533232212067"
"Bangladesh","Dystopia (1.88) + residual","score","2017","1.66353559494019"
"Bangladesh","Whisker-high","score","2017","4.58295038595796"
"Bangladesh","Whisker-low","score","2017","4.41784974679351"
"Bangladesh","Freedom to make life choices","score","2017","0.57963240146637"
"Bangladesh","Generosity","score","2017","0.152980029582977"
"Bangladesh","Perceptions of corruption","score","2017","0.143806591629982"
"Bangladesh","Life Ladder","score","2017","4.3097710609436"
"Bangladesh","Log GDP per capita","score","2017","8.1673469543457"
"Bangladesh","Social support","score","2017","0.712552785873413"
"Bangladesh","Healthy life expectancy at birth","years","2017","63.7999992370605"
"Bangladesh","Freedom to make life choices","score","2017","0.896217167377472"
"Bangladesh","Generosity","score","2017","0.0162690617144108"
"Bangladesh","Perceptions of corruption","score","2017","0.635014474391937"
"Bangladesh","Positive affect","score","2017","0.568827092647552"
"Bangladesh","Negative affect","score","2017","0.213505759835243"
"Bangladesh","Confidence in national government","score","2017","0.876646459102631"
"Bangladesh","Democratic Quality","score","2017","-0.932842969894409"
"Bangladesh","Delivery Quality","score","2017","-0.761903524398804"
"Bangladesh","Standard deviation of ladder by country-year","score","2017","1.86536598205566"
"Bangladesh","Standard deviation/Mean of ladder by country-year","score","2017","0.432822525501251"
"Bangladesh","GINI index (World Bank estimate), average 2000-16","score","2017","0.32775"
"Bangladesh","gini of household income reported in Gallup, by wp5-year","score","2017","0.532750129699707"
"Bangladesh","Most people can be trusted, WVS round 1994-1998","score","2017","0.204590156674385"
"Bangladesh","Most people can be trusted, WVS round 1999-2004","score","2017","0.232666671276093"
"Belarus","GDP per capita","score","2017","1.0387806892395"
"Belarus","Social support","score","2017","1.49776136875153"
"Belarus","Happiness Score","Scale, 0=Low ; 10=High","2017","5.48330020904541"
"Belarus","Healthy life expectancy","score","2017","0.700122237205505"
"Belarus","Dystopia (1.88) + residual","score","2017","1.68403768539429"
"Belarus","Whisker-high","score","2017","5.55772348076105"
"Belarus","Whisker-low","score","2017","5.40887693732977"
"Belarus","Freedom to make life choices","score","2017","0.307283222675323"
"Belarus","Generosity","score","2017","0.100974969565868"
"Belarus","Perceptions of corruption","score","2017","0.154366195201874"
"Belarus","Life Ladder","score","2017","5.55291509628296"
"Belarus","Log GDP per capita","score","2017","9.75080013275146"
"Belarus","Social support","score","2017","0.900255799293518"
"Belarus","Healthy life expectancy at birth","years","2017","65.8000030517578"
"Belarus","Freedom to make life choices","score","2017","0.620979249477386"
"Belarus","Generosity","score","2017","-0.129172563552856"
"Belarus","Perceptions of corruption","score","2017","0.654113411903381"
"Belarus","Positive affect","score","2017","0.540905773639679"
"Belarus","Negative affect","score","2017","0.232768073678017"
"Belarus","Confidence in national government","score","2017","0.447916299104691"
"Belarus","Democratic Quality","score","2017","-0.664460480213165"
"Belarus","Delivery Quality","score","2017","-0.539596855640411"
"Belarus","Standard deviation of ladder by country-year","score","2017","1.66256368160248"
"Belarus","Standard deviation/Mean of ladder by country-year","score","2017","0.299403756856918"
"Belarus","GINI index (World Bank estimate), average 2000-16","score","2017","0.281294117647059"
"Belarus","gini of household income reported in Gallup, by wp5-year","score","2017","0.283250212669373"
"Belarus","Most people can be trusted, WVS round 1989-1993","score","2017","0.250246316194534"
"Belarus","Most people can be trusted, WVS round 1994-1998","score","2017","0.229923516511917"
"Belarus","Most people can be trusted, WVS round 2010-2014","score","2017","0.329064935445786"
"Belgium","GDP per capita","score","2017","1.32352244853973"
"Belgium","Social support","score","2017","1.48287582397461"
"Belgium","Happiness Score","Scale, 0=Low ; 10=High","2017","6.92689990997314"
"Belgium","Healthy life expectancy","score","2017","0.894324600696564"
"Belgium","Dystopia (1.88) + residual","score","2017","2.2150411605835"
"Belgium","Whisker-high","score","2017","6.99495030656457"
"Belgium","Whisker-low","score","2017","6.85884951338172"
"Belgium","Freedom to make life choices","score","2017","0.582692801952362"
"Belgium","Generosity","score","2017","0.18803545832634"
"Belgium","Perceptions of corruption","score","2017","0.240393251180649"
"Belgium","Life Ladder","score","2017","6.92834758758545"
"Belgium","Log GDP per capita","score","2017","10.6609840393066"
"Belgium","Social support","score","2017","0.921639084815979"
"Belgium","Healthy life expectancy at birth","years","2017","71.8000030517578"
"Belgium","Freedom to make life choices","score","2017","0.856801986694336"
"Belgium","Generosity","score","2017","0.0517601482570171"
"Belgium","Perceptions of corruption","score","2017","0.543046057224274"
"Belgium","Positive affect","score","2017","0.78636759519577"
"Belgium","Negative affect","score","2017","0.233597695827484"
"Belgium","Confidence in national government","score","2017","0.449731916189194"
"Belgium","Democratic Quality","score","2017","0.904255330562592"
"Belgium","Delivery Quality","score","2017","1.31666731834412"
"Belgium","Standard deviation of ladder by country-year","score","2017","1.5100132226944"
"Belgium","Standard deviation/Mean of ladder by country-year","score","2017","0.217947095632553"
"Belgium","GINI index (World Bank estimate), average 2000-16","score","2017","0.284307692307692"
"Belgium","gini of household income reported in Gallup, by wp5-year","score","2017","0.354373842477798"
"Benin","GDP per capita","score","2017","0.377803832292557"
"Benin","Social support","score","2017","0.372498482465744"
"Benin","Happiness Score","Scale, 0=Low ; 10=High","2017","4.14139986038208"
"Benin","Healthy life expectancy","score","2017","0.240425631403923"
"Benin","Dystopia (1.88) + residual","score","2017","2.48081731796265"
"Benin","Whisker-high","score","2017","4.2549909093976"
"Benin","Whisker-low","score","2017","4.02780881136656"
"Benin","Freedom to make life choices","score","2017","0.43974980711937"
"Benin","Generosity","score","2017","0.163235366344452"
"Benin","Perceptions of corruption","score","2017","0.0668337047100067"
"Benin","Life Ladder","score","2017","4.85318088531494"
"Benin","Log GDP per capita","score","2017","7.63251543045044"
"Benin","Social support","score","2017","0.435878992080688"
"Benin","Healthy life expectancy at birth","years","2017","53.9000015258789"
"Benin","Freedom to make life choices","score","2017","0.726808249950409"
"Benin","Generosity","score","2017","-0.0428110808134079"
"Benin","Perceptions of corruption","score","2017","0.767234623432159"
"Benin","Positive affect","score","2017","0.614722311496735"
"Benin","Negative affect","score","2017","0.457920342683792"
"Benin","Confidence in national government","score","2017","0.615089297294617"
"Benin","Democratic Quality","score","2017","0.211715877056122"
"Benin","Delivery Quality","score","2017","-0.571933686733246"
"Benin","Standard deviation of ladder by country-year","score","2017","2.99812650680542"
"Benin","Standard deviation/Mean of ladder by country-year","score","2017","0.617765247821808"
"Benin","GINI index (World Bank estimate), average 2000-16","score","2017","0.432666666666667"
"Benin","gini of household income reported in Gallup, by wp5-year","score","2017","0.577069699764252"
"Belize","GDP per capita","score","2017","0.806729137897491"
"Belize","Social support","score","2017","1.10088777542114"
"Belize","Happiness Score","Scale, 0=Low ; 10=High","2017","5.95559978485107"
"Belize","Healthy life expectancy","score","2017","0.474332898855209"
"Belize","Dystopia (1.88) + residual","score","2017","2.70978474617004"
"Belize","Whisker-high","score","2017","6.19684225142002"
"Belize","Whisker-low","score","2017","5.71435731828213"
"Belize","Freedom to make life choices","score","2017","0.592750668525696"
"Belize","Generosity","score","2017","0.182559639215469"
"Belize","Perceptions of corruption","score","2017","0.0886015668511391"
"Bhutan","GDP per capita","score","2017","0.796362400054932"
"Bhutan","Social support","score","2017","1.3346152305603"
"Bhutan","Happiness Score","Scale, 0=Low ; 10=High","2017","5.08209991455078"
"Bhutan","Healthy life expectancy","score","2017","0.526566803455353"
"Bhutan","Dystopia (1.88) + residual","score","2017","1.3482608795166"
"Bhutan","Whisker-high","score","2017","5.19556304007769"
"Bhutan","Whisker-low","score","2017","4.96863678902388"
"Bhutan","Freedom to make life choices","score","2017","0.541495323181152"
"Bhutan","Generosity","score","2017","0.364007264375687"
"Bhutan","Perceptions of corruption","score","2017","0.170820683240891"
"Bolivia","GDP per capita","score","2017","0.751110255718231"
"Bolivia","Social support","score","2017","1.22306048870087"
"Bolivia","Happiness Score","Scale, 0=Low ; 10=High","2017","5.75190019607544"
"Bolivia","Healthy life expectancy","score","2017","0.508388459682465"
"Bolivia","Dystopia (1.88) + residual","score","2017","2.46861743927002"
"Bolivia","Whisker-high","score","2017","5.84198273390531"
"Bolivia","Whisker-low","score","2017","5.66181765824556"
"Bolivia","Freedom to make life choices","score","2017","0.605736494064331"
"Bolivia","Generosity","score","2017","0.141153305768967"
"Bolivia","Perceptions of corruption","score","2017","0.0538231916725636"
"Bolivia","Life Ladder","score","2017","5.65055274963379"
"Bolivia","Log GDP per capita","score","2017","8.83722114562988"
"Bolivia","Social support","score","2017","0.778661787509918"
"Bolivia","Healthy life expectancy at birth","years","2017","63.2999992370605"
"Bolivia","Freedom to make life choices","score","2017","0.883904933929443"
"Bolivia","Generosity","score","2017","-0.11527493596077"
"Bolivia","Perceptions of corruption","score","2017","0.819261968135834"
"Bolivia","Positive affect","score","2017","0.698195397853851"
"Bolivia","Negative affect","score","2017","0.433943539857864"
"Bolivia","Confidence in national government","score","2017","0.427632957696915"
"Bolivia","Democratic Quality","score","2017","-0.164411470293999"
"Bolivia","Delivery Quality","score","2017","-0.7885861992836"
"Bolivia","Standard deviation of ladder by country-year","score","2017","2.25048422813416"
"Bolivia","Standard deviation/Mean of ladder by country-year","score","2017","0.398276835680008"
"Bolivia","GINI index (World Bank estimate), average 2000-16","score","2017","0.5216"
"Bolivia","gini of household income reported in Gallup, by wp5-year","score","2017","0.405886590480804"
"Bosnia and Herzegovina","GDP per capita","score","2017","0.914917349815369"
"Bosnia and Herzegovina","Social support","score","2017","1.07805216312408"
"Bosnia and Herzegovina","Happiness Score","Scale, 0=Low ; 10=High","2017","5.12939977645874"
"Bosnia and Herzegovina","Healthy life expectancy","score","2017","0.757558047771454"
"Bosnia and Herzegovina","Dystopia (1.88) + residual","score","2017","1.88259482383728"
"Bosnia and Herzegovina","Whisker-high","score","2017","5.2240843398869"
"Bosnia and Herzegovina","Whisker-low","score","2017","5.03471521303058"
"Bosnia and Herzegovina","Freedom to make life choices","score","2017","0.280308336019516"
"Bosnia and Herzegovina","Generosity","score","2017","0.215923264622688"
"Bosnia and Herzegovina","Perceptions of corruption","score","2017","0"
"Bosnia and Herzegovina","Life Ladder","score","2017","5.08990240097046"
"Bosnia and Herzegovina","Log GDP per capita","score","2017","9.36853122711182"
"Bosnia and Herzegovina","Social support","score","2017","0.775295257568359"
"Bosnia and Herzegovina","Healthy life expectancy at birth","years","2017","67.5"
"Bosnia and Herzegovina","Freedom to make life choices","score","2017","0.563798666000366"
"Bosnia and Herzegovina","Generosity","score","2017","0.0924986377358437"
"Bosnia and Herzegovina","Perceptions of corruption","score","2017","0.923343062400818"
"Bosnia and Herzegovina","Positive affect","score","2017","0.597341656684875"
"Bosnia and Herzegovina","Negative affect","score","2017","0.270745515823364"
"Bosnia and Herzegovina","Confidence in national government","score","2017","0.1263797134161"
"Bosnia and Herzegovina","Democratic Quality","score","2017","-0.294609069824219"
"Bosnia and Herzegovina","Delivery Quality","score","2017","-0.339562118053436"
"Bosnia and Herzegovina","Standard deviation of ladder by country-year","score","2017","2.28100657463074"
"Bosnia and Herzegovina","Standard deviation/Mean of ladder by country-year","score","2017","0.448143482208252"
"Bosnia and Herzegovina","GINI index (World Bank estimate), average 2000-16","score","2017","0.3256"
"Bosnia and Herzegovina","gini of household income reported in Gallup, by wp5-year","score","2017","0.486203879117966"
"Bosnia and Herzegovina","Most people can be trusted, WVS round 1994-1998","score","2017","0.247500002384186"
"Bosnia and Herzegovina","Most people can be trusted, WVS round 1999-2004","score","2017","0.155833333730698"
"Botswana","GDP per capita","score","2017","1.01657462120056"
"Botswana","Social support","score","2017","1.17361521720886"
"Botswana","Happiness Score","Scale, 0=Low ; 10=High","2017","3.58979988098145"
